movieId,title,release_date,video_release_date,imdb_url,imdb_title_id,original_title,year,date_published,genres,duration,country,language,director,screen writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,productionId_x,volume,remaining_volume
1237,Twisted,1-Jan-96,,http://us.imdb.com/M/title-exact?imdb-title-117994,tt0092122,Twisted,1986,10/27/86,"Horror, Thriller",85,USA,English,Adam Holender,"Jack Horrigan, Glenn Kershaw",Hemdale Film Distribution,"Lois Smith, Christian Slater, Dina Merrill, Tandy Cronyn, Dan Ziskie, Brooke Tracy, John Cunningham, Edward Marshall, Laurie Kennedy, J.C. Quinn, Ralph Buckley, Karl Taylor, Noelle Parker, Michael Benhar, Dan Lounsbery","One evening the Collins find their maid Mrs. Murdock at the end of their steps: dead, neck broken. Obviously she had an accident. Consequently they need a new babysitter for an upcoming big...",4.7,380,,,,,5,3,355,1,1
1239,Cutthroat Island,1-Jan-95,,http://us.imdb.com/M/title-exact?Cutthroat%20Island%20(1995),tt0112760,Cutthroat Island,1995,3/29/96,"Action, Adventure, Comedy",124,"France, Italy, Germany, USA",English,Renny Harlin,"Michael Frost Beckner, James Gorman",Beckner/Gorman Productions,"Geena Davis, Matthew Modine, Frank Langella, Maury Chaykin, Patrick Malahide, Stan Shaw, Rex Linn, Paul Dillon, Christopher Masterson, Jimmie F. Skaggs, Harris Yulin, Carl Chase, Peter Geeves, Angus Wright, Ken Bones",A female pirate and her companion race against their rivals to find a hidden island that contains a fabulous treasure.,5.7,24670,"$98,000,000 ","$10,017,322 ","$10,017,322 ",37,181,65,356,1,1
1250,Best of the Best 3: No Turning Back,1-Jan-95,,http://us.imdb.com/M/title-exact?Best%20of%20the%20Best%203:%20No%20Turning%20Back%20(1995),tt0112483,Best of the Best 3: No Turning Back,1995,5/17/95,"Action, Crime, Drama",90,USA,English,Phillip Rhee,"Barry Gray, Deborah Scott",The Movie Group,"Phillip Rhee, Christopher McDonald, Gina Gershon, Mark Rolston, Peter Simmons, Anzu Lawson, Dee Wallace, Michael Bailey Smith, Justin Brentley, Andra R. Ward, Barbara Boyd, Kitao Sakurai, Cole S. McKay, Steve Hulin, Jack C. Thomas",A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,4.8,1788,,,,,20,17,357,1,1
1255,Broken English,2-May-97,,http://us.imdb.com/M/title-exact?Broken%20English%20%281996%29,tt0115760,Broken English,1996,9/19/96,"Drama, Romance",92,New Zealand,"English, Serbo-Croatian, Maori, Japanese",Gregor Nicholas,"Gregor Nicholas, Johanna Pigott",Village Roadshow Pictures,"Rade Serbedzija, Aleksandra Vujcic, Julian Arahanga, Marton Csokas, Madeline McNamara, Jing Zhao, Li Yang, Elizabeth Mavric, Temuera Morrison, Michael Langley, Morena Tutuguro, Mona Ross, Barbara Cartwright, Patrick Wilson, Greg Johnson","Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her ...",6.3,646,,"$541,377 ","$541,377 ",,12,24,358,1,1
1258,Trial and Error,30-May-97,,http://us.imdb.com/M/title-exact?Trial%20and%20Error%20%281997%29,tt0120373,Trial and Error,1997,5/30/97,"Comedy, Romance",98,USA,English,Jonathan Lynn,"Sara Bernstein, Gregory Bernstein",Larger Than Life Productions,"Michael Richards, Jeff Daniels, Charlize Theron, Jessica Steen, Austin Pendleton, Rip Torn, Alexandra Wentworth, Jennifer Coolidge, Lawrence Pressman, Dale Dye, Max Casella, McNally Sagal, Kenneth White, Keith Mills, Zaid Farid","An actor poses as a lawyer to help his sick friend, and problems develop.",5.8,5761,,"$13,602,831 ","$14,598,571 ",,43,28,359,1,1
1260,Total Eclipse,1-Jan-95,,http://us.imdb.com/M/title-exact?Total%20Eclipse%20(1995),tt0114702,Total Eclipse,1995,2/12/97,"Biography, Drama, Romance",111,"UK, France, Belgium",English,Agnieszka Holland,Christopher Hampton,FIT Productions,"Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc, Félicie Pasotti, Nita Klein, James Thierrée, Emmanuelle Oppo, Denise Chalem, Andrzej Seweryn, Christopher Thompson, Bruce Van Barthold, Christopher Chaplin, Christopher Hampton, Mathias Jung","Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",6.6,12554,"$8,000,000 ","$340,139 ","$340,139 ",42,82,25,360,1,1
1265,Star Maps,1-Jan-97,,http://us.imdb.com/M/title-exact?Star+Maps+(1997),tt0120197,Star Maps,1997,7/23/97,"Comedy, Drama",86,USA,"English, Spanish",Miguel Arteta,"Miguel Arteta, Miguel Arteta",Flan de Coco Films,"Douglas Spain, Efrain Figueroa, Kandeyce Jorden, Martha Velez, Lysa Flores, Annette Murphy, Robin Thomas, Vincent Chandler, Al Vicente, Herbert Siguenza, Jeffrey Sanna, Jeff Michalski, Zak Penn, Alejandro Parra, Caesar Garcia","Carlos wants to be an actor. But his father, Pepe, wants him to work in the family business, that is, male prostitution. Carlos decides that he will be one of his father's boys until he can...",5.6,916,,"$661,465 ","$661,465 ",61,20,23,361,1,1
1269,Love in the Afternoon,1-Jan-57,,http://us.imdb.com/M/title-exact?Love%20in%20the%20Afternoon%20(1957),tt0050658,Love in the Afternoon,1957,6/30/57,"Comedy, Crime, Drama",130,USA,"English, French",Billy Wilder,"Billy Wilder, I.A.L. Diamond",Billy Wilder Productions,"Gary Cooper, Audrey Hepburn, Maurice Chevalier, John McGiver, Van Doude, Lise Bourdin, Olga Valéry, The Gypsies",A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.,7.2,12772,"$2,100,000 ",,,,106,52,362,1,1
1278,Selena,21-Mar-97,,http://us.imdb.com/M/title-exact?Selena%20(1997),tt0120094,Selena,1997,3/21/97,"Biography, Drama, Music",127,USA,"English, Spanish",Gregory Nava,Gregory Nava,Q Productions,"Jennifer Lopez, Jackie Guerra, Constance Marie, Alex Meneses, Jon Seda, Edward James Olmos, Jacob Vargas, Pete Astudillo, Rueben Gonzáles, Ricky Vela, Don Shelton, Richard Emanuelle, Panchito Gómez, Richard Coca, George Perez","The true story of Selena Quintanilla-Perez, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.",6.7,22880,"$20,000,000 ","$35,281,794 ","$35,281,794 ",67,157,38,363,1,1
1281,Manny & Lo,26-Jul-96,,http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996),tt0116985,Manny & Lo,1996,7/26/96,"Comedy, Drama",88,USA,English,Lisa Krueger,Lisa Krueger,Pope Productions,"Mary Kay Place, Scarlett Johansson, Aleksa Palladino, Dean Silvers, Marlen Hecht, Forrest Silvers, Tyler Silvers, Lisa Campion, Glenn Fitzgerald, Novella Nelson, Susan Decker, Marla Zuk, Bonnie Johnson, Melissa Johnson, Angie Phillips",A pregnant teen and her younger sister run away from foster homes and kidnap a woman whom they believe can help with the pregnancy.,6.6,1713,"$500,000 ","$502,313 ","$502,313 ",,12,19,364,1,1
1285,Princess Caraboo,1-Jan-94,,http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994),tt0110892,Princess Caraboo,1994,9/16/94,"Comedy, Drama, History",97,"UK, USA",English,Michael Austin,"Michael Austin, John Wells",Ardican Films,"Jim Broadbent, Phoebe Cates, Wendy Hughes, Kevin Kline, John Lithgow, Stephen Rea, Peter Eyre, Jacqueline Pearce, Roger Lloyd Pack, John Wells, John Lynch, John Sessions, Arkie Whiteley, Kate Ashfield, Ewan Bailey","Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it ...",6,2326,,"$3,062,530 ","$3,062,530 ",,25,11,365,1,1
1287,Ed,8-Mar-96,,http://us.imdb.com/M/title-exact?Ed%20(1996),tt0116165,Ed,1996,3/15/96,"Comedy, Family, Sport",94,USA,English,Bill Couturié,"Ken Richards, Janus Cercone",Longview Entertainment,"Matt LeBlanc, Gene Ross, Paul Hewitt, Sage Allen, Stan Ivar, Jim O'Heir, Rick Johnson, Valente Rodriguez, Jack Warden, Bill Cobbs, Leonard Kelly-Young, Jayne Brook, Patrick Kerr, Jim Caviezel, Troy Evans",A trained chimpanzee plays third base for a minor-league baseball team.,2.7,7961,"$24,000,000 ","$4,422,380 ","$4,422,380 ",25,44,17,366,1,1
1288,Denise Calls Up,29-Mar-96,,http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995),tt0112844,Denise Calls Up,1995,3/29/96,Comedy,80,USA,English,Hal Salwen,Hal Salwen,Dark Matter Productions,"Tim Daly, Caroleen Feeney, Dan Gunther, Dana Wheeler-Nicholson, Liev Schreiber, Aida Turturro, Alanna Ubach, Sylvia Miles, Mark Blum, Jean-Claude La Marre, Hal Salwen","A group of friends in New York, working away at their PCs and laptops, keep in touch exclusively by phone and fax. They are all too busy to meet face to face. Gale plays matchmaker, by ...",6.6,1144,,"$148,121 ","$148,121 ",,19,22,367,1,1
1293,Star Kid,16-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-120478,tt0120478,Star Kid,1997,7/3/98,"Adventure, Family, Sci-Fi",101,USA,English,Manny Coto,Manny Coto,JLT Productions,"Joseph Mazzello, Joey Simmrin, Alex Daniels, Arthur Burghardt, Brian Simpson, Richard Gilliland, Corinne Bohrer, Ashlee Levitch, Danny Masterson, Lauren Eckstrom, Christine Weatherup, Yumi Adachi, Jack McGee, Alissa Ann Smego, Fred Kronenberg",Shy seventh-grader Spencer Griffith's life changes when a meteor falls into a local junkyard and he finds a Cybersuit - an exoskeleton with AI from another galaxy. Spencer puts on the ...,5.3,2327,"$12,000,000 ","$7,029,025 ","$7,029,025 ",,19,24,368,1,1
1300,'Til There Was You,30-May-97,,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),tt0118523,'Til There Was You,1997,5/30/97,"Romance, Comedy",113,USA,English,Scott Winant,Winnie Holzman,Lakeshore Entertainment,"John Plumpis, Janel Moloney, Yvonne Zima, Christine Ebersole, Kellen Fink, Karen Allen, Kale Browne, Michael Tucker, Alexandra Theriault, Kimberly Paige, Jim Jansen, Sean Bolvin, Kenneth Flores, Joette Hayward, Mary Martin","Two strangers, whose paths are always crossing, finally meet when fate steps in.",4.8,2558,"$1,000,000 ","$3,525,125 ","$3,525,125 ",,39,22,369,1,1
1302,Late Bloomers,6-Jun-97,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,tt0116834,Late Bloomers,1996,1/1/96,"Comedy, Drama, Romance",107,USA,English,Julia Dyer,Gretchen Dyer,One Mind Productions,"Connie Nelson, Dee Hennigan, Gary Carter, Jonah Lisa Dyer, Esteban Powell, Joe Nemmers, Rene Moreno, T.A. Taylor, Molly Norton, Graham Skipper, Tabitha Woods, Ivan Klousia, Lisa Lee Schmidt, Katherine Owens, Julie Mayfield","High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",5.9,404,,"$34,891 ",,,10,12,370,1,1
1308,Babyfever,1-Jan-94,,http://us.imdb.com/M/title-exact?Babyfever%20(1994),tt0109191,Babyfever,1994,5/4/94,"Comedy, Drama",109,USA,English,"Victoria Foyt, Henry Jaglom","Victoria Foyt, Henry Jaglom",Jagtoria Films,"Victoria Foyt, Matt Salinger, Frances Fisher, Eric Roberts, Dinah Lenney, Elaine Kagan, Zack Norman, Jacki Moen, Eliza Roberts, Charlayne Woodard, Irene Cagen, Cindy Friedl, Jane Lancellotti, Deborah Skelly, Tracy Brooks Swope","Gena is an average woman who is torn between her current boyfriend's desire to marry her and start a family, and the unexpected arrival of an old boyfriend wanting to pick up where they ...",5.4,107,,"$269,904 ",,,2,11,371,1,1
1465,Last Summer in the Hamptons,1-Jan-95,,http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20(1995),tt0113612,Last Summer in the Hamptons,1995,9/15/96,"Comedy, Drama",108,USA,English,Henry Jaglom,"Henry Jaglom, Victoria Foyt",Jagtoria Films,"Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Savannah Smith Boucher, Roscoe Lee Browne, Andre Gregory, Nick Gregory, Melissa Leo, Roddy McDowall, Martha Plimpton, Ron Rifkin, Diane Salinger, Brooke Smith, Kristoffer Tabori, Holland Taylor","Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the ...",5.6,345,,"$801,984 ","$801,984 ",,11,10,371,1,1
1320,Homage,3-May-96,,http://us.imdb.com/M/title-exact?Homage%20(1995),tt0113319,Homage,1995,5/3/96,"Drama, Thriller",97,USA,English,Ross Kagan Marks,"Mark Medoff, Mark Medoff",Arrow,"Blythe Danner, Frank Whaley, Sheryl Lee, Danny Nucci, Bruce Davison, Bob Goen, Raymond Mesa, Arlene Belkin, Harri James, Lindsay Taylor, Leon Cox, Ted Scanlon, Elmo Davis, David Philips, Gordon Butler","In New Mexico, the widow and former teacher Katherine Samuel reluctantly hires the lonely mathematician and genius Archie Landrum to be her gardener and soon they become good friends. When ...",5.8,150,"$400,000 ",,,,3,8,372,1,1
1321,Open Season,10-May-96,,http://us.imdb.com/Title?Open+Season+(1996),tt0071292,Open Season,1974,2/28/75,"Action, Drama, Thriller",100,"Spain, Switzerland, USA, UK",English,Peter Collinson,"Liz Charles-Williams, David D. Osborn",Arpa Productions,"Peter Fonda, Cornelia Sharpe, John Phillip Law, Richard Lynch, Alberto de Mendoza, William Holden, Helga Liné, Didi Sherman, Concha Cuetos, May Heatherly, Simón Andreu, Jerry Boudreaux, Frank Braña, Jaime Doria, Mabel Escaño","Three young men take a young woman and a middleaged man to an isolated cabin, where they are terrorized in different ways.",6.1,478,,,,,28,13,373,1,1
1324,Loaded,12-Apr-96,,http://us.imdb.com/M/title-exact?Loaded%20(1994),tt0110374,Loaded,1994,10/25/96,"Drama, Thriller, Mystery",108,"New Zealand, UK",English,Anna Campion,Anna Campion,British Film Institute (BFI),"Oliver Milburn, Dearbhla Molloy, Danny Cunningham, Catherine McCormack, Thandie Newton, Nick Patrick, Biddy Hodson, Mathew Eggleton, Caleb Lloyd, Joe Gecks, Bridget Brammall, Tom Welsh","Seven teenagers retreat to a country house for the weekend to make their epic, an impossibly ambitious Celtic fantasy. As the making of the video drifts from playful hilarity to argument, ...",4.5,501,,"$44,231 ","$44,231 ",,12,10,374,1,1
1326,Boys,10-May-96,,http://us.imdb.com/M/title-exact?Boys%20(1996),tt0101505,Boys,1992,5/27/92,Comedy,90,Belgium,Dutch,Jan Verheyen,"Jan Verheyen, John Hartnett",Independent Productions,"Michael Pas, Tom Van Bauwel, Hilde Heijnen, Francesca Vanthielen, Herbert Bruynseels, Bert André, Luk Wyns, Chris Cauwenbergs, Camilia Blereau, Danni Heylen, Brigitte Derks, Bieke Ilegems, Karina Geenen, Christel Van Schoonwinkel, Maya van den Broecke","In this light-hearted low-budget comedy, two very different Flemish tween bachelors are best buds. Peter is a responsible professional, who's excited to get his first proper account as ...",5.2,202,,,,,,,375,1,1
1328,Of Love and Shadows,10-May-96,,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),tt0110712,Of Love and Shadows,1994,5/10/96,"Drama, Romance, Thriller",103,USA,English,Betty Kaplan,"Isabel Allende, Donald Freed",Aleph Producciones S.A.,"Antonio Banderas, Jennifer Connelly, Stefania Sandrelli, Diego Wallraff, Camilo Gallardo, Patricio Contreras, Jorge Rivera López, Angela Ragno, Alejandro Toccalino, Alfredo Martín, Ana Leza, Carmen Renard, Cesar Parlani, Claudio Ciacci, Daniel Alvarado","Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love.",5.1,1760,,"$19,710 ","$1,181,182 ",,15,8,376,1,1
1334,Somebody to Love,14-Jun-96,,http://us.imdb.com/Title?Somebody+to+Love+(1996),tt0111237,Somebody to Love,1994,9/27/96,"Comedy, Drama",102,USA,English,Alexandre Rockwell,"Sergei Bodrov, Alexandre Rockwell",Cabin Fever Entertainment,"Rosie Perez, Harvey Keitel, Anthony Quinn, Michael DeLorenzo, Steve Buscemi, Stanley Tucci, Gerardo Mejía, Steven Randazzo, Paul Herman, Samuel Fuller, Helena, Elizabeth Bracco, Angel Aviles, Lorelei Leslie, Julie Shannon","Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",5.3,639,,"$18,112 ","$18,112 ",,5,7,377,1,1
1364,Bird of Prey,4-Oct-96,,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996),tt0115684,Bird of Prey,1995,9/14/95,"Crime, Drama, Music",105,"USA, Bulgaria","English, Bulgarian",Temístocles López,"Boyan Milushev, James J. Mellon",Cabin Fever Entertainment,"Jennifer Tilly, Boyan Milushev, Richard Chamberlain, Lenny von Dohlen, Robert Carradine, Lesley Ann Warren, Damian Marinov, Antony Genov, Todory Ankulov, Maxim Genchev, Peter Batchvarov, Dimitrina Savova, Nelli Topalova, Simona Simeonova, Nickolay Hadjiminev","As a boy, Dominik watched an American crime boss murder his father, a police officer fighting corruption in Sofia, Bulgaria. Years later, he attempts to avenge his father's death but is ...",4.5,150,,"$3,652 ","$3,652 ",,1,1,377,1,1
1336,Kazaam,17-Jul-96,,http://us.imdb.com/M/title-exact?Kazaam%20(1996),tt0116756,Kazaam,1996,7/17/96,"Comedy, Family, Fantasy",93,USA,English,Paul Michael Glaser,"Paul Michael Glaser, Christian Ford",Interscope Communications,"Shaquille O'Neal, Francis Capra, Ally Walker, James Acheson, John Costelloe, Marshall Manesh, Fawn Reed, Mother Love, Brandon Durand, Wade Robson, Jake Glaser, Efren Ramirez, Jonathan Carrasco, Jesse Perez, Todd Sible","A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.",3,22128,"$20,000,000 ","$18,937,262 ","$18,937,262 ",24,102,21,378,1,1
1337,Larger Than Life,1-Nov-96,,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),tt0116823,Larger Than Life,1996,5/16/97,"Comedy, Family",93,USA,English,Howard Franklin,"Roy Blount Jr., Pen Densham",United Artists Pictures,"Jerry Adler, Bill Murray, Richard Alan Baker, Richie Allan, Kimberly Thornton, Anita Gillette, Maureen Mueller, Jeremy Piven, Alex Neiwerth, Alfa-Betty Olsen, Carrie Houk, Harve Presnell, Tai, Earl Billings, Jeannine Hutchings",A motivational speaker discovers that the inheritance his father left for him is in the form of an elephant.,5.6,6434,"$30,000,000 ","$8,315,693 ","$8,315,693 ",43,34,33,379,1,1
1339,Stefano Quantestorie,1-Jan-93,,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,tt0108220,Stefano Quantestorie,1993,2/5/93,"Comedy, Drama",92,Italy,"Italian, French",Maurizio Nichetti,"Maurizio Nichetti, Maurizio Nichetti",Bambú Cinema e TV,"Maurizio Nichetti, Elena Sofia Ricci, Amanda Sandrelli, Caterina Sylos Labini, James Thierrée, Renato Scarpa, Milena Vukotic, Lidia Broccolino, Leonard Catacchio, Sabrina Paravicini, Cristina Beretta, Maddalena Franceschi, Osvaldo Salvi, Enrico Grazioli, Elio Veller","What would it have happened if...? Italian director Maurizio Nichetti replies to this question in this humorous film, where he plays six different roles who meet one another in a way or ...",7,135,,,,,1,,380,1,1
1341,Hedd Wyn,1-Jan-92,,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),tt0104403,Hedd Wyn,1992,1/12/96,"Drama, Romance, War",123,UK,"Welsh, English",Paul Turner,Alan Llwyd,Pendefig Ty Cefn,"Huw Garmon, Catrin Fychan, Ceri Cunnington, Llio Silyn, Grey Evans, Gwen Ellis, Emma Kelly, Sioned Jones Williams, Llyr Joshua, Angharad Roberts, Geraint Roberts, Emlyn Gomer, Guto Roberts, Manon Prysor, Gruffudd Aled","A young poet living in the North Wales countryside competes for the most coveted prize of all in Welsh Poetry - that of the chair of the National Eisteddfod, a tradition dating back a ...",7.1,331,,,,,9,2,381,1,1
